disclosure_id,institution_name,transaction_type,transaction_amount,transaction_date,reporting_region,ssn,email,created_at
1c421e73-c5f5-4e66-b2ef-109ab64dc3f4,"Meyer, Lopez and Sullivan",CHECK,148345.0,2025-04-28,W,456-45-2290,adammartinez@example.com,2026-02-25T19:12:53
c76f6ab4-35fc-424f-bc5c-c1748e9f6301,"Phillips, Jones and Martinez",WIRE,44090.36,2025-11-04,NE,102-11-5824,racheldunn@example.net,2026-02-25T19:12:53
4c3cc1cb-80bb-4caf-9013-f0570fcc82df,Walker PLC,CARD,214051.59,2025-09-16,NE,843-17-7506,vanessamorgan@example.com,2026-02-25T19:12:53
db1c5aee-cae0-4c11-970d-52dfbe075cae,Larson LLC,CARD,74937.86,2026-02-14,NE,550-69-8869,travispowell@example.org,2026-02-25T19:12:53
77af95d6-e64d-40d2-83ee-ce3b34589d6f,Browning-Welch,CHECK,203071.92,2025-06-24,MW,225-66-7618,michael00@example.net,2026-02-25T19:12:53
947abf5d-572f-4232-9ab7-440bad68dabc,Erickson-Brady,WIRE,158449.35,2025-10-22,S,545-10-3591,martincynthia@example.net,2026-02-25T19:12:53
e0803aff-bc52-4721-9ab8-08e6345d4a6c,Blake Group,CHECK,215322.89,2026-01-08,MW,082-38-2342,jerome66@example.com,2026-02-25T19:12:53
9ea22989-fc40-4f9c-9826-924e9d7db4e2,Castillo-Dalton,ACH,210184.62,2025-11-25,S,227-16-4125,davisdanielle@example.org,2026-02-25T19:12:53
c2b6f161-4c58-4bdc-a610-a0e7a2e7d51d,Cox-Mayo,ACH,19426.4,2025-07-06,NE,790-78-6165,robert47@example.net,2026-02-25T19:12:53
308654f2-7f56-4b41-b111-fd63dce8c4b5,Valdez LLC,ACH,204186.44,2025-08-07,NE,098-20-7188,daviscorey@example.org,2026-02-25T19:12:53
1299ef21-47ba-4209-92f1-956a18fafeb7,"Jones, Smith and Yang",CHECK,83724.93,2025-08-03,MW,333-68-0695,mcdanielbrianna@example.com,2026-02-25T19:12:53
f6422f4a-6f6f-4702-8bb5-8ec2b3b47374,"Ramirez, Banks and Allison",ACH,211331.25,2026-01-25,W,554-63-5891,byrdkendra@example.net,2026-02-25T19:12:53
2ce03ea1-f508-4989-9de6-6160dc5b9d98,"Walter, Jackson and Clark",CASH,89852.33,2025-08-05,MW,067-41-0185,rebecca12@example.net,2026-02-25T19:12:53
bda0b1fa-6a9f-4265-8559-cb4e9e447b7f,Ruiz LLC,CHECK,124635.18,2025-11-28,MW,749-21-7420,brendan46@example.com,2026-02-25T19:12:53
3d5c5710-163f-4177-8562-b05547abb963,Garrett Ltd,WIRE,4272.35,2026-01-06,MW,109-58-5250,margaretknight@example.net,2026-02-25T19:12:53
344275ed-ed40-4f22-92c4-c89319ef4668,Vega Group,CHECK,93759.54,2025-07-20,W,676-42-3948,nnguyen@example.org,2026-02-25T19:12:53
ad7f3435-1c7a-484e-bb97-1aa7456a520d,"Hamilton, Warren and Johnson",CHECK,77225.81,2025-11-08,S,119-89-1143,stevensstephanie@example.net,2026-02-25T19:12:53
d2c32f29-abcd-4b25-a1d3-fae0ce78c358,Roberts-Glenn,CASH,3762.04,2026-01-23,W,642-87-9237,laurenjuarez@example.com,2026-02-25T19:12:53
73cfe470-ede3-4973-996f-032072ab7f57,Phillips-King,CASH,22886.23,2026-02-20,S,703-94-7282,alicia85@example.org,2026-02-25T19:12:53
d2d607fc-2d99-44f2-8cb3-01f3d58ae46d,"Brooks, Murray and Carr",WIRE,135490.35,2025-07-20,MW,150-99-4693,amyburch@example.org,2026-02-25T19:12:53
1ecfc0ba-93b4-41ce-a05e-1c8ca591b808,"Lopez, Bailey and Cline",CASH,135275.41,2025-10-24,MW,249-70-8788,curtis64@example.org,2026-02-25T19:12:53
8b641f69-afa8-4eb6-9b24-9f3c072af82c,Lopez-Yoder,CASH,113929.6,2025-11-06,MW,759-20-9000,jameswiggins@example.com,2026-02-25T19:12:53
c15e89bd-afbb-40d5-ba44-f33b445aa0fc,Robinson-Gutierrez,CARD,81553.39,2025-12-24,W,025-38-2341,tracylandry@example.com,2026-02-25T19:12:53
4cebb78e-3505-455d-9882-432ffa15aeda,Green-Diaz,CHECK,39766.87,2025-07-14,MW,540-68-2277,aaron93@example.com,2026-02-25T19:12:53
5717398c-31f5-4aef-9254-cd3f630b9477,"Ryan, Espinoza and Mason",WIRE,232649.95,2026-01-11,NE,358-07-0015,raymondkim@example.org,2026-02-25T19:12:53
6759c17e-5b07-4b84-8d79-333fb7acaf7a,Contreras Ltd,ACH,145786.72,2025-10-14,NE,233-42-0278,taylorkimberly@example.org,2026-02-25T19:12:53
c7548c19-ab70-4b87-ac94-a77c1513d6cb,Keller Group,CARD,189120.24,2026-02-17,NE,499-38-6559,samuelbrooks@example.com,2026-02-25T19:12:53
6a89b964-0b8c-4646-a115-42327e707f28,Austin-Hodges,WIRE,168099.48,2025-12-30,S,163-71-2172,johnsonjoshua@example.net,2026-02-25T19:12:53
43bd4485-1408-4bad-a377-15694a9b9fab,Luna-Bright,CARD,222460.67,2025-05-13,MW,407-47-1080,sarahford@example.net,2026-02-25T19:12:53
5bcd7c22-3d29-455b-9871-950852e0966a,"Garrison, Mason and Richards",CARD,107661.84,2025-08-18,MW,171-26-2930,trevinosarah@example.org,2026-02-25T19:12:53
adf55bc9-ad81-4d99-a5d5-e8d0f670261e,Simpson-Andrews,CARD,21111.14,2025-08-07,NE,535-61-9379,ryan07@example.com,2026-02-25T19:12:53
7bc83a21-2a87-4757-9030-f11cbe6798c4,Tran PLC,CHECK,83908.48,2025-09-20,NE,160-99-3956,bradley80@example.org,2026-02-25T19:12:53
a88b8359-46ac-4086-8d79-2a18b91e7a5a,Wilson-Patel,WIRE,237310.73,2025-08-07,W,431-44-7582,williamsmarcus@example.com,2026-02-25T19:12:53
ff742512-a0e1-43a5-bf3e-d5523697dad0,Kirk-Bailey,CASH,140658.75,2026-02-16,S,455-12-1294,awilliams@example.com,2026-02-25T19:12:53
0a9008f5-4ff5-41fd-8987-bbffa3aba252,"Brown, Ashley and Hicks",ACH,210644.21,2025-10-27,W,853-81-2929,leesarah@example.com,2026-02-25T19:12:53
3f95c3d5-6c12-4a27-b47c-002eb417395e,Joseph-Cruz,CASH,146187.33,2026-01-20,S,066-10-2928,larryross@example.net,2026-02-25T19:12:53
8b5167d7-6639-4342-b5e5-5ef90c61216b,"Guzman, Crosby and Jenkins",CARD,141022.63,2025-12-04,MW,471-31-5791,jasonhall@example.net,2026-02-25T19:12:53
bcddcc7c-7ed2-4219-828f-d45b7ba87962,"Moore, Hickman and Gamble",CARD,239006.52,2025-12-06,W,169-78-3173,smithdavid@example.org,2026-02-25T19:12:53
6edb0392-b21d-45bc-b063-e4b8f766e83f,Turner-Lopez,WIRE,55268.37,2025-03-29,S,422-83-8033,whicks@example.com,2026-02-25T19:12:53
10b04a4d-e49f-45e6-a7d4-7a660bb3c535,"Rogers, Brooks and Sandoval",CHECK,181135.27,2026-02-23,S,453-97-0013,cameronedwards@example.org,2026-02-25T19:12:53
a1cf2df3-940a-4077-b569-2d7406fcc500,Tucker Group,CHECK,134311.06,2025-05-24,W,258-27-0192,jonesdonald@example.com,2026-02-25T19:12:53
65369f2b-4ca5-47e0-8fc9-8962ee5529f2,Cohen Ltd,ACH,192910.44,2025-10-09,W,354-93-0114,jlewis@example.org,2026-02-25T19:12:53
c519d74c-101d-4c73-8660-83e14df3362a,Pace-Salinas,ACH,200994.19,2025-04-09,S,659-15-4142,carol19@example.net,2026-02-25T19:12:53
52967d4a-60eb-45b3-be39-026d8c396602,Bender LLC,CHECK,118640.77,2025-06-15,W,251-27-0673,dakotameyer@example.org,2026-02-25T19:12:53
2a240c79-0c40-4bf4-9f7a-31a1b024fdfb,Taylor and Sons,CHECK,183312.54,2025-09-12,NE,301-84-3085,jacqueline05@example.net,2026-02-25T19:12:53
25cab5e4-6e20-4b85-bbfb-46d063b23e54,"Adams, Tucker and Smith",WIRE,180303.0,2025-04-20,NE,626-06-5760,olsonjonathon@example.com,2026-02-25T19:12:53
82fdca95-c56e-4fcb-87a7-62b09a35d080,"Robinson, Cole and Saunders",ACH,197088.96,2025-12-16,NE,104-52-5468,gardnersamantha@example.org,2026-02-25T19:12:53
da27bc68-a6fe-451f-a82e-984a91c94f3d,"Cruz, Morris and Oneill",WIRE,148215.34,2026-01-19,MW,528-10-1307,carterdaniel@example.com,2026-02-25T19:12:53
d99924fe-0fe5-45de-b57b-eb090a39549b,Smith PLC,ACH,68959.6,2025-10-29,NE,054-13-9568,ehill@example.net,2026-02-25T19:12:53
d5cd9aff-85bc-41ff-9365-b4672cae265c,Trevino-Jackson,CASH,187058.66,2025-05-08,S,842-25-6176,xrichardson@example.com,2026-02-25T19:12:53
8bdbf24e-3af7-41af-a0e4-09be682466ba,Singleton LLC,CARD,136486.01,2025-04-06,W,738-97-5256,jamesbradley@example.net,2026-02-25T19:12:53
522ce91b-b140-4a68-8057-17fa44f3bd98,Dean PLC,ACH,155205.67,2026-01-08,S,160-49-3896,jason06@example.org,2026-02-25T19:12:53
af40754f-6cea-4603-a55e-65c3ec17c452,"Stewart, Smith and Mayer",CASH,238871.18,2025-07-11,NE,572-95-4268,aaronschultz@example.net,2026-02-25T19:12:53
1d1b7529-5801-4e49-b724-fc679839392a,Marsh Ltd,CHECK,21033.66,2025-03-11,MW,185-90-5939,myerskristen@example.com,2026-02-25T19:12:53
9d157e67-4775-40a1-ad59-4eb4b6c9470c,"Gutierrez, Olson and Acevedo",WIRE,223048.55,2026-01-02,NE,057-54-9809,ortizkara@example.org,2026-02-25T19:12:53
9f09ad86-f2be-4fbd-be1b-7f1bfe36bad6,Adams-Munoz,CASH,246706.43,2025-12-13,S,378-67-1959,krista00@example.net,2026-02-25T19:12:53
5d8dbb52-2884-4010-a9a9-367f3bf0cd7e,Newman-Williams,CARD,133418.34,2025-03-19,MW,559-01-6325,raymond29@example.com,2026-02-25T19:12:53
7ebc3fa8-5898-411a-9e60-5f59baef68a5,"Acosta, Castillo and Mclaughlin",CASH,14964.28,2025-12-26,NE,525-84-3610,kjimenez@example.org,2026-02-25T19:12:53
a3f35338-5611-4aed-932b-93f566af2ae4,"Fitzpatrick, Alexander and Caldwell",WIRE,248073.38,2026-02-06,W,750-39-0459,whitejustin@example.com,2026-02-25T19:12:53
2cd99d18-73de-4794-a7d2-f254491e77aa,"Williams, Oconnor and Burns",CHECK,238658.47,2025-06-27,S,794-17-1102,iburns@example.net,2026-02-25T19:12:53
a3a37e52-60ca-470a-9a1d-2230a676ca37,Miller-Smith,CARD,166673.12,2025-08-10,MW,777-45-1786,dstewart@example.net,2026-02-25T19:12:53
fc060f9c-ff6b-4054-84ce-55625c689c27,Powell-Griffith,WIRE,44202.26,2025-03-17,MW,893-76-3151,evanromero@example.com,2026-02-25T19:12:53
76d68005-5ddd-4a43-915e-aa1a8bf7d550,Castillo-Shaw,CASH,104839.16,2025-07-26,S,328-26-3382,fsmith@example.com,2026-02-25T19:12:53
c8989d32-a955-41c1-b578-64d5fd82bdac,Yates-Williams,CHECK,195774.16,2025-05-03,W,686-43-8242,carrolldavid@example.net,2026-02-25T19:12:53
d377d628-bbe4-4675-929e-073f878e8406,Wallace and Sons,WIRE,156505.12,2025-12-18,W,488-91-9117,grantmichele@example.com,2026-02-25T19:12:53
c49ed6af-e5dc-4d00-a9e1-bf9bbd30b933,"Davis, Johnston and Harvey",CHECK,243361.64,2026-01-20,S,430-64-7023,william89@example.org,2026-02-25T19:12:53
ace988e7-edb8-425b-b4b7-5b9512f4527f,Morrison-Patterson,CARD,46283.37,2025-05-26,W,539-44-5116,kcole@example.net,2026-02-25T19:12:53
5264beb9-201a-4d2c-b15b-f6cabf0dc50b,"Tanner, Davis and Ho",CARD,200115.8,2026-01-07,NE,410-60-1740,tcook@example.org,2026-02-25T19:12:53
104dda51-d047-4618-80d2-d75f662c580a,Frederick-Matthews,CHECK,46928.38,2026-02-20,S,685-13-0077,gomezchloe@example.com,2026-02-25T19:12:53
e70a7722-4126-4c9a-8fd2-cb093e128c85,Molina and Sons,CASH,184946.53,2026-01-25,S,441-28-2516,gillstephanie@example.org,2026-02-25T19:12:53
8922878d-e0a8-4bcd-a0c3-da107d29943d,"Miller, Jackson and Nelson",ACH,168952.42,2025-12-14,NE,247-11-2037,michaelgarcia@example.com,2026-02-25T19:12:53
432656c8-febc-473b-8bad-883b39a02337,Farley PLC,CARD,97434.68,2026-02-02,W,777-49-2238,williamshannah@example.org,2026-02-25T19:12:53
87e92739-815b-431d-ae2e-41daf2c00d11,Vaughn LLC,CHECK,168547.81,2025-05-03,MW,192-83-0011,elaine35@example.com,2026-02-25T19:12:53
48142c13-f787-403f-894a-94b1d66b00a8,"Hood, Garcia and Lee",CHECK,35273.05,2025-12-31,W,657-98-1882,desireehill@example.net,2026-02-25T19:12:53
5cc7809f-7854-498c-ac86-467020f32710,Cherry-Welch,ACH,27888.28,2025-07-19,NE,626-35-3349,robertallison@example.org,2026-02-25T19:12:53
b9edf6d1-8458-4bf8-9168-8cdcf35207f5,Chandler-Armstrong,CHECK,244251.84,2025-08-05,W,885-11-1445,wendymacdonald@example.org,2026-02-25T19:12:53
625a3947-3d54-460b-a297-99bb2f2c2b6b,Hall Group,CASH,19707.9,2025-11-07,MW,018-64-8179,farrelljohn@example.net,2026-02-25T19:12:53
36402b99-f947-4e37-a966-1962425eceaa,Saunders Group,CARD,76148.21,2025-08-08,MW,226-37-8082,miranda63@example.net,2026-02-25T19:12:53
ee797133-31f9-49ea-a7f1-1ca1211acc0e,"Williams, Johnson and Weeks",CHECK,211092.37,2026-02-05,S,814-24-4961,cmurphy@example.com,2026-02-25T19:12:53
c85c41ef-4fbe-43ae-9670-e1a9f9df893a,Moore-Johnson,CASH,124874.7,2025-02-26,NE,097-89-3387,fjefferson@example.com,2026-02-25T19:12:53
72a067cd-3a68-46b9-aef0-96e82bdcd0b2,Brennan LLC,CARD,232740.67,2026-02-11,MW,879-39-7357,batesrachel@example.org,2026-02-25T19:12:53
4abf249b-c6dd-4b04-be94-c90cab9c8777,Hickman-Cabrera,ACH,104981.06,2025-09-05,W,112-99-8638,grayjavier@example.org,2026-02-25T19:12:53
7e7bda05-a243-464e-babf-e7bb0132cdc0,Schwartz-Drake,CASH,159045.35,2025-07-17,NE,764-53-6957,thomasharmon@example.org,2026-02-25T19:12:53
51abf9d6-092b-41c3-97be-74326678b5ed,Horton-Cline,CARD,123813.77,2026-02-09,MW,350-57-8556,michael19@example.com,2026-02-25T19:12:53
63ecb9f4-98ea-4ce7-9132-e23b5f594282,Jenkins Group,ACH,53465.38,2026-01-31,MW,036-25-4362,lovelisa@example.org,2026-02-25T19:12:53
342366e5-8662-4160-902a-ae637f027d6b,Fisher-Henry,WIRE,29801.31,2025-10-15,MW,758-45-5118,bakererica@example.com,2026-02-25T19:12:53
91f65eec-7e83-4611-9377-1d296defeb82,Hines-Fuller,CASH,91740.68,2026-02-02,S,689-56-4040,karenallen@example.org,2026-02-25T19:12:53
ca8e0521-2606-4425-9df5-bb1248466d45,Dean PLC,CARD,79175.4,2025-10-26,W,144-55-7864,ilove@example.com,2026-02-25T19:12:53
9278ee01-8388-43d0-b800-1ff53219ebe5,"Gaines, Jackson and Herrera",CASH,168660.34,2025-10-10,S,716-06-1890,aprilwallace@example.net,2026-02-25T19:12:53
14fc62cc-c720-477f-8ed3-deb11c8e41bd,"Dillon, Thompson and Smith",ACH,140402.44,2025-09-17,NE,036-82-0515,harriszachary@example.org,2026-02-25T19:12:53
13ea4fda-6a7f-43ff-b30d-954b9c89bcc7,Frazier PLC,CARD,223339.5,2025-07-31,NE,521-96-7668,jerryward@example.net,2026-02-25T19:12:53
7301483a-2181-4c12-99c1-925ccb09aa03,"Brown, Smith and Diaz",WIRE,18976.9,2025-12-13,MW,512-41-8584,davidwagner@example.net,2026-02-25T19:12:53
c028a3be-054d-4565-9f59-3919a278b5de,Blackwell-Turner,CHECK,170079.27,2025-04-17,MW,778-64-1993,frankjorge@example.com,2026-02-25T19:12:53
91e02dcb-e085-45d2-82dd-50e2d021fd99,Cuevas Ltd,CHECK,228976.98,2025-04-21,NE,363-11-6689,brandy90@example.com,2026-02-25T19:12:53
2937d98c-9441-4dfb-b23b-1203c1f72bdb,Hall Ltd,WIRE,182179.66,2025-12-10,W,761-97-8165,ashleyhoward@example.com,2026-02-25T19:12:53
8bb36ba7-d31b-4f3f-8d34-48bbb030a588,Morgan-Robertson,ACH,74990.7,2025-03-28,S,003-89-2235,robertwalker@example.org,2026-02-25T19:12:53
cd0a5def-4b2d-4606-9e0e-6dcdbe5255ec,"Robinson, Meadows and Williams",WIRE,51982.42,2025-10-27,NE,314-87-3192,michele79@example.com,2026-02-25T19:12:53
b7e221be-f989-408c-a0f9-7414f0f06327,Myers-Patterson,CHECK,88360.31,2025-07-18,NE,473-56-8267,briggscynthia@example.org,2026-02-25T19:12:53
42143099-cbf1-4dc4-8328-77ea29328fda,Huffman Inc,ACH,243073.76,2025-04-23,NE,351-25-0820,castillowillie@example.com,2026-02-25T19:12:53
5dc29c97-c69c-4444-a556-610a4e8d3875,Wolfe-Wilson,CASH,84008.7,2025-07-19,NE,500-25-1458,vvincent@example.org,2026-02-25T19:12:53
70cd9582-67fc-40fd-9862-582a653623a2,"Wade, Maynard and Martinez",CASH,169141.71,2026-02-21,MW,360-11-1328,jennifer37@example.org,2026-02-25T19:12:53
153c90b5-3d65-463f-94dd-a1ad007d3053,Schroeder-Briggs,CHECK,206064.96,2025-05-10,NE,182-68-5620,anthonyjohnson@example.net,2026-02-25T19:12:53
c210412e-aa3f-4099-941e-73e4fab5668f,Perez-James,CASH,129310.51,2025-07-31,NE,373-73-0233,verickson@example.com,2026-02-25T19:12:53
7ae63777-764d-42ce-989f-48ce89e3c22b,Mitchell-Jackson,CARD,198107.78,2025-10-09,NE,829-18-4012,sharpyvette@example.org,2026-02-25T19:12:53
e86b299c-54e3-413d-8680-f963b712608f,Simpson LLC,WIRE,14889.15,2026-01-11,W,891-55-8670,opena@example.org,2026-02-25T19:12:53
ff8d899b-9189-4003-bf3d-d0dc5b58ea09,"Jones, Garcia and Wilson",ACH,221652.6,2025-06-12,MW,512-20-9852,moranmiranda@example.net,2026-02-25T19:12:53
300e1cff-060c-4d4f-8873-063199adae9e,"Boyle, Castillo and Willis",WIRE,101047.99,2026-01-02,W,418-01-0204,vbuchanan@example.com,2026-02-25T19:12:53
88dfd6da-5d57-4847-9bef-45cbc16c12c1,"Abbott, Watts and Smith",CARD,29876.23,2025-12-31,MW,897-37-8452,donald23@example.org,2026-02-25T19:12:53
1b3474de-9e69-4cf8-aaf6-80b1bf60467a,Maddox Group,CHECK,9312.82,2025-12-10,S,875-59-3020,jeremyruiz@example.net,2026-02-25T19:12:53
a979ae12-35e5-479d-b997-2f134691be7f,"Morgan, Clark and Wilkinson",WIRE,28524.84,2025-03-14,S,206-12-4476,zlawson@example.net,2026-02-25T19:12:53
46c53afc-fc7f-4cac-a31f-641b7afbf48f,Spencer-Gonzalez,CHECK,97980.11,2026-01-15,MW,838-82-9391,fwilliams@example.org,2026-02-25T19:12:53
fc409c5b-564e-4cbd-93d6-fc5fb4b3e9d4,Smith-Rodgers,ACH,126118.13,2025-08-19,W,424-26-6627,meganrodriguez@example.com,2026-02-25T19:12:53
fa34bc71-5ec2-4416-a38d-d757cb34e050,"Nguyen, Wright and Martinez",WIRE,150491.41,2025-04-02,MW,828-61-9677,jacqueline51@example.org,2026-02-25T19:12:53
c5b15fb6-0d9c-49d2-86f7-619da2458198,Kennedy-Horton,CASH,76065.07,2025-03-07,MW,070-62-1045,chadowen@example.org,2026-02-25T19:12:53
b7f34fe5-e4d5-4340-9bb3-14fa034f3499,"West, Gentry and Martinez",CARD,200739.23,2025-08-14,S,080-57-6538,hcollins@example.com,2026-02-25T19:12:53
61d1626a-1d5f-499c-96cf-6255bf56510b,"Griffin, Kennedy and Shaw",CARD,208401.56,2025-12-11,MW,058-72-1153,megan45@example.com,2026-02-25T19:12:53
da3a0af4-4dc3-4687-beec-6dbe48e72c9c,Joseph and Sons,ACH,88782.96,2025-09-10,NE,307-06-8987,brucejackson@example.com,2026-02-25T19:12:53
8e4a1179-fc97-4664-8cf4-c1298b66e837,Carey-Lane,CASH,228555.89,2026-01-23,MW,513-13-4654,loganseth@example.org,2026-02-25T19:12:53
5121a48f-d0f8-4734-b91e-2bb29c16cc66,Garcia Ltd,CASH,174888.17,2025-09-09,S,743-92-8514,harrelldeborah@example.org,2026-02-25T19:12:53
041f6dc7-4617-4cba-8cdf-dffcb4d598dd,Butler-Frye,ACH,13341.76,2025-11-17,W,226-67-0609,andreaprice@example.net,2026-02-25T19:12:53
8a7d0d02-88db-4b36-a9ca-44c6c5a31cdf,Gray Inc,WIRE,26455.86,2025-05-03,S,122-67-6665,kathryn77@example.org,2026-02-25T19:12:53
bc2ebf57-93de-4bfe-bf84-49de3943c7ed,Hughes Group,CHECK,178042.97,2025-07-07,W,370-61-4548,wadetracy@example.net,2026-02-25T19:12:53
fd005434-5d4a-4709-bb9c-7e1525aeb7fa,Davis-Jones,CASH,163493.87,2025-10-19,W,347-82-9979,enewton@example.org,2026-02-25T19:12:53
b36ef764-2113-4999-bc8f-0a256ca11c81,Solomon-Mccoy,CHECK,200551.69,2026-02-02,NE,694-91-4774,michael13@example.com,2026-02-25T19:12:53
e5919be7-e273-4aa0-925b-43735b97af83,Stein-Jenkins,CARD,802.97,2026-01-04,W,316-93-6580,holmeskaren@example.org,2026-02-25T19:12:53
a4022179-0615-4f77-9ff0-683e2585b0a2,"Rhodes, Fischer and Wilcox",CASH,90657.41,2026-02-15,W,111-46-9159,nstafford@example.net,2026-02-25T19:12:53
70ee09c2-b550-40f9-b132-3f64dd504526,"Clay, Vargas and Meyer",WIRE,93175.05,2025-11-07,NE,702-43-2739,millerkatherine@example.com,2026-02-25T19:12:53
7cf3ab5d-fb37-4e84-b9fa-cfa1f20e092d,"Jensen, Blair and Hubbard",CASH,138295.64,2025-06-23,NE,261-73-2905,mtodd@example.com,2026-02-25T19:12:53
dc600f5d-da1c-4fd5-9b76-8d3b201af307,Snow-Weeks,WIRE,190701.82,2025-08-14,MW,131-70-5457,petersensharon@example.com,2026-02-25T19:12:53
b41f62d5-0835-4ae1-b859-5f833a30e5a6,Evans-Figueroa,WIRE,81784.68,2025-03-13,S,450-08-2745,kevin19@example.net,2026-02-25T19:12:53
fa0b8af2-f48c-43c4-aa53-2526edb66cb1,"Rojas, Martin and Gibson",CARD,12274.51,2025-07-07,NE,033-80-2086,blackmark@example.net,2026-02-25T19:12:53
6606eef8-f284-44eb-ba43-525ee6e9160b,Mendoza PLC,CARD,12691.31,2025-04-27,NE,302-56-9967,portershelby@example.org,2026-02-25T19:12:53
5cef0028-25c8-4e29-a86f-022cf0caab83,Fernandez Ltd,ACH,59967.4,2025-12-15,MW,398-08-7722,nicholasrodriguez@example.org,2026-02-25T19:12:53
8e9550fd-4a91-4b36-9f9f-58c6096498c9,Miller-Taylor,CHECK,209589.41,2025-08-12,W,533-63-6665,littlekeith@example.com,2026-02-25T19:12:53
5fa651bb-0e7c-4014-bf59-bbd996b25e91,Cox LLC,CARD,3764.77,2025-04-28,NE,526-71-7501,paulkennedy@example.net,2026-02-25T19:12:53
064a71e0-8bc3-4ddb-85f8-7b529bb7845e,Duncan and Sons,CASH,191679.39,2026-02-01,MW,089-01-7037,xbradley@example.org,2026-02-25T19:12:53
80d85d89-1f3b-481e-a2d0-75677d2d32f5,Sanders-Griffin,WIRE,189036.13,2025-08-08,S,080-48-9711,xgilbert@example.com,2026-02-25T19:12:53
f3c98e9e-7276-4317-8ab7-19f1682d25af,Williams-Brown,WIRE,161536.26,2025-02-28,MW,690-98-5441,wcopeland@example.com,2026-02-25T19:12:53
1891cc22-6f4f-4534-9024-3ba235aa44c4,Knight Ltd,WIRE,216351.51,2025-03-02,S,206-86-3071,elizabeth14@example.org,2026-02-25T19:12:53
45792823-0e8c-4ebd-8f3b-5ebf81f8f1ac,Miller Group,CARD,233512.02,2026-02-06,MW,215-75-1242,hernandezerika@example.net,2026-02-25T19:12:53
2aa366ed-f34e-4861-b657-a9ff2bdd4206,Yu-Gardner,ACH,99904.19,2025-04-16,W,747-14-2945,jenniferbarrett@example.org,2026-02-25T19:12:53
feb0aa72-98f6-4afc-912d-9ad1108a3e54,Mcdaniel Group,ACH,136880.81,2026-02-04,S,451-60-0178,jenniferbaker@example.net,2026-02-25T19:12:53
8a9d2114-f3eb-4a8c-8e1f-aa172994c0a4,Ritter and Sons,CARD,55053.36,2025-02-26,W,185-34-8300,egutierrez@example.net,2026-02-25T19:12:53
daafc2c2-4bc7-4a4e-8e0a-8a6ba4d58e93,Rangel and Sons,CARD,105587.09,2025-09-19,S,786-28-9395,pparker@example.org,2026-02-25T19:12:53
4a3c2f4b-4bad-4fc5-a54e-35eba84e6523,Skinner LLC,ACH,24695.31,2025-12-19,MW,520-29-6931,simonpatrick@example.org,2026-02-25T19:12:53
c875757f-1f11-42f0-aff8-398c523a729c,Mcdowell-Holder,CASH,104644.43,2025-10-29,W,785-09-2440,ndelgado@example.org,2026-02-25T19:12:53
b81e5538-499b-48df-9038-771896fa495b,Ponce-Ward,ACH,40410.49,2026-02-25,MW,894-07-6150,harmonbrian@example.com,2026-02-25T19:12:53
147887d6-171e-42b0-b647-60d217f48b8b,Ramsey and Sons,CHECK,190223.42,2025-03-26,MW,603-80-0695,adamsbrent@example.org,2026-02-25T19:12:53
a5f2d48a-1923-4ac3-a0df-9da8446a3139,Strickland Inc,ACH,3518.94,2025-06-23,W,390-38-0967,thomas30@example.org,2026-02-25T19:12:53
e6ad887e-fc25-4e5c-bf97-2f6516ba91ca,Caldwell LLC,ACH,60441.11,2025-08-14,W,422-21-8063,lthomas@example.org,2026-02-25T19:12:53
b74b7f5b-7137-4880-a471-d4e5befbb07f,"Gibbs, Hernandez and Silva",WIRE,168906.63,2025-07-31,W,389-42-0618,cameron62@example.com,2026-02-25T19:12:53
abac2f96-b03b-4833-b613-ed280b407d04,Bates-Ramirez,WIRE,123282.59,2025-02-26,NE,236-74-0211,roy42@example.com,2026-02-25T19:12:53
f395fcc7-9b7b-4438-9503-ecb6ff72920e,Vaughn-White,CHECK,7015.2,2025-12-07,W,008-19-1256,diazkayla@example.com,2026-02-25T19:12:53
3fb30789-d8bf-440b-a378-691dec3e0a03,Phillips-Smith,CHECK,114028.18,2025-07-21,W,538-94-6369,fwells@example.org,2026-02-25T19:12:53
7a40de04-6f4c-4f92-b1ec-a143ed83f009,"Roberts, Jensen and Spencer",ACH,29065.08,2025-09-24,S,216-02-4378,kharris@example.net,2026-02-25T19:12:53
b3e8468e-ec40-4fd6-ad4b-5f51427b60db,Marsh-Norris,CHECK,132404.37,2025-04-25,NE,693-90-0818,kristy62@example.com,2026-02-25T19:12:53
aedd8d3a-be27-4c42-843d-0a3d17e0a51f,Estes-Banks,CHECK,110589.0,2025-11-07,S,533-02-2455,stronganthony@example.com,2026-02-25T19:12:53
7b461f6d-38a5-44cd-87cf-372cdf04d330,Wood-Anderson,ACH,239694.27,2025-03-10,MW,364-07-3551,millerrebecca@example.com,2026-02-25T19:12:53
865fe5bc-25f7-4989-9678-8fce244afff5,"Bond, Parker and Chambers",ACH,194950.01,2026-01-27,W,632-20-1803,joseph43@example.com,2026-02-25T19:12:53
0de9478a-e50c-4f64-aa7d-0f41f6494699,"Mendez, Crawford and Farrell",ACH,221933.44,2026-01-31,W,893-50-1449,jeffrey28@example.org,2026-02-25T19:12:53
